[rosmaster.main][INFO] 2023-04-12 03:19:36,639: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-04-12 03:19:36,639: Starting ROS Master Node
[rosmaster.master][INFO] 2023-04-12 03:19:38,147: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/']
[rosmaster.master][INFO] 2023-04-12 03:19:38,148: +SUB [/tf] /vpe_publisher http://clover-dev:41703/
[rosmaster.master][INFO] 2023-04-12 03:19:38,207: +PUB [/rosout] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:38,222: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/']: sec=0.08, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:38,223: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/']
[rosmaster.master][INFO] 2023-04-12 03:19:38,225: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:38,242: +SERVICE [/simple_offboard/get_loggers] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:38,249: +SUB [/tf_static] /vpe_publisher http://clover-dev:41703/
[rosmaster.master][INFO] 2023-04-12 03:19:38,285: +PUB [/rosout] /main_camera_frame http://clover-dev:36597/
[rosmaster.master][INFO] 2023-04-12 03:19:38,287: +SERVICE [/simple_offboard/set_logger_level] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:38,300: +SERVICE [/main_camera_frame/get_loggers] /main_camera_frame http://clover-dev:36597/
[rosmaster.master][INFO] 2023-04-12 03:19:38,350: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/']
[rosmaster.master][INFO] 2023-04-12 03:19:38,362: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:38,364: +SUB [/clock] /optical_flow http://clover-dev:44499/
[rosmaster.master][INFO] 2023-04-12 03:19:38,390: +CACHEDPARAM [/rosout_disable_topics_generation] by /optical_flow
[rosmaster.master][INFO] 2023-04-12 03:19:38,401: +SERVICE [/main_camera_frame/set_logger_level] /main_camera_frame http://clover-dev:36597/
[rosmaster.master][INFO] 2023-04-12 03:19:38,483: +CACHEDPARAM [/rosout_disable_topics_generation] by /vpe_publisher
[rosmaster.master][INFO] 2023-04-12 03:19:38,497: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2023-04-12 03:19:38,570: +SUB [/clock] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:38,600: +PUB [/rosout] /main_camera/main_camera_throttle http://clover-dev:40945/
[rosmaster.master][INFO] 2023-04-12 03:19:38,609: +PARAM [/optical_flow] by /optical_flow
[rosmaster.master][INFO] 2023-04-12 03:19:38,637: +PUB [/rosout] /main_camera/main_camera_markers http://clover-dev:43199/
[rosmaster.master][INFO] 2023-04-12 03:19:38,677: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/']
[rosmaster.master][INFO] 2023-04-12 03:19:38,678: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:38,678: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/']
[rosmaster.master][INFO] 2023-04-12 03:19:38,687: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:38,688: +PUB [/rosout] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:38,697: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/']
[rosmaster.master][INFO] 2023-04-12 03:19:38,707: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:38,720: +SERVICE [/main_camera/main_camera_markers/get_loggers] /main_camera/main_camera_markers http://clover-dev:43199/
[rosmaster.master][INFO] 2023-04-12 03:19:38,723: +SERVICE [/main_camera/main_camera_throttle/get_loggers] /main_camera/main_camera_throttle http://clover-dev:40945/
[rosmaster.master][INFO] 2023-04-12 03:19:38,725: +SUB [/clock] /main_camera_frame http://clover-dev:36597/
[rosmaster.master][INFO] 2023-04-12 03:19:38,728: +SUB [/vpe_publisher/pose] /vpe_publisher http://clover-dev:41703/
[rosmaster.master][INFO] 2023-04-12 03:19:38,730: +SERVICE [/main_camera_nodelet_manager/get_loggers] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:38,736: +PUB [/tf_static] /main_camera_frame http://clover-dev:36597/
[rosmaster.master][INFO] 2023-04-12 03:19:38,758: +SERVICE [/main_camera/main_camera_markers/set_logger_level] /main_camera/main_camera_markers http://clover-dev:43199/
[rosmaster.master][INFO] 2023-04-12 03:19:38,758: +SERVICE [/main_camera_nodelet_manager/set_logger_level] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:38,764: +SUB [/tf] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:38,787: publisherUpdate[/tf_static] -> http://clover-dev:39731/ ['http://clover-dev:33995/', 'http://clover-dev:39731/', 'http://clover-dev:36597/']
[rosmaster.master][INFO] 2023-04-12 03:19:38,796: publisherUpdate[/tf_static] -> http://clover-dev:41703/ ['http://clover-dev:33995/', 'http://clover-dev:39731/', 'http://clover-dev:36597/']
[rosmaster.master][INFO] 2023-04-12 03:19:38,809: publisherUpdate[/tf_static] -> http://clover-dev:39731/ ['http://clover-dev:33995/', 'http://clover-dev:39731/', 'http://clover-dev:36597/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:38,822: +CACHEDPARAM [/rosout_disable_topics_generation] by /main_camera_frame
[rosmaster.master][INFO] 2023-04-12 03:19:38,827: +PUB [/rosout] /tf2_web_republisher http://clover-dev:37657/
[rosmaster.master][INFO] 2023-04-12 03:19:38,836: +SERVICE [/main_camera/main_camera_throttle/set_logger_level] /main_camera/main_camera_throttle http://clover-dev:40945/
[rosmaster.master][INFO] 2023-04-12 03:19:38,849: +SERVICE [/tf2_web_republisher/get_loggers] /tf2_web_republisher http://clover-dev:37657/
[rosmaster.master][INFO] 2023-04-12 03:19:38,860: +CACHEDPARAM [/rosout_disable_topics_generation] by /mavros
[rosmaster.master][INFO] 2023-04-12 03:19:38,878: +SERVICE [/tf2_web_republisher/set_logger_level] /tf2_web_republisher http://clover-dev:37657/
[rosmaster.master][INFO] 2023-04-12 03:19:38,900: +SUB [/vpe_publisher/pose_cov] /vpe_publisher http://clover-dev:41703/
[rosmaster.master][INFO] 2023-04-12 03:19:38,904: publisherUpdate[/tf_static] -> http://clover-dev:41703/ ['http://clover-dev:33995/', 'http://clover-dev:39731/', 'http://clover-dev:36597/']: sec=0.11, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:38,904: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/']
[rosmaster.master][INFO] 2023-04-12 03:19:38,905: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:38,905: +PUB [/rosout] /led/led_effect http://clover-dev:35769/
[rosmaster.master][INFO] 2023-04-12 03:19:38,917: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/', 'http://clover-dev:35769/']
[rosmaster.master][INFO] 2023-04-12 03:19:38,920: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/', 'http://clover-dev:35769/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:38,931: +PUB [/mavlink/from] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:38,958: +PUB [/mavros/vision_pose/pose] /vpe_publisher http://clover-dev:41703/
[rosmaster.master][INFO] 2023-04-12 03:19:38,961: +SERVICE [/led/led_effect/get_loggers] /led/led_effect http://clover-dev:35769/
[rosmaster.master][INFO] 2023-04-12 03:19:38,961: +SUB [/tf_static] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:38,964: +SUB [/clock] /main_camera/main_camera_markers http://clover-dev:43199/
[rosmaster.master][INFO] 2023-04-12 03:19:38,966: +SERVICE [/led/led_effect/set_logger_level] /led/led_effect http://clover-dev:35769/
[rosmaster.master][INFO] 2023-04-12 03:19:38,966: +PUB [/tf] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:38,992: +SUB [/clock] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:38,999: +PUB [/tf_static] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,008: publisherUpdate[/tf] -> http://clover-dev:39731/ ['http://clover-dev:39731/', 'http://clover-dev:39303/']
[rosmaster.master][INFO] 2023-04-12 03:19:39,009: +SUB [/clock] /main_camera/main_camera_throttle http://clover-dev:40945/
[rosmaster.master][INFO] 2023-04-12 03:19:39,028: publisherUpdate[/tf] -> http://clover-dev:41703/ ['http://clover-dev:39731/', 'http://clover-dev:39303/']
[rosmaster.master][INFO] 2023-04-12 03:19:39,029: publisherUpdate[/tf] -> http://clover-dev:39303/ ['http://clover-dev:39731/', 'http://clover-dev:39303/']
[rosmaster.master][INFO] 2023-04-12 03:19:39,029: publisherUpdate[/tf] -> http://clover-dev:39303/ ['http://clover-dev:39731/', 'http://clover-dev:39303/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:39,029: publisherUpdate[/tf_static] -> http://clover-dev:39303/ ['http://clover-dev:33995/', 'http://clover-dev:39731/', 'http://clover-dev:36597/', 'http://clover-dev:39303/']
[rosmaster.master][INFO] 2023-04-12 03:19:39,030: publisherUpdate[/tf] -> http://clover-dev:41703/ ['http://clover-dev:39731/', 'http://clover-dev:39303/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:39,030: publisherUpdate[/tf_static] -> http://clover-dev:41703/ ['http://clover-dev:33995/', 'http://clover-dev:39731/', 'http://clover-dev:36597/', 'http://clover-dev:39303/']
[rosmaster.master][INFO] 2023-04-12 03:19:39,040: publisherUpdate[/tf_static] -> http://clover-dev:39303/ ['http://clover-dev:33995/', 'http://clover-dev:39731/', 'http://clover-dev:36597/', 'http://clover-dev:39303/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:39,040: publisherUpdate[/tf_static] -> http://clover-dev:41703/ ['http://clover-dev:33995/', 'http://clover-dev:39731/', 'http://clover-dev:36597/', 'http://clover-dev:39303/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:39,062: +SUB [/mavlink/to] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,068: publisherUpdate[/tf] -> http://clover-dev:39731/ ['http://clover-dev:39731/', 'http://clover-dev:39303/']: sec=0.06, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:39,068: publisherUpdate[/tf_static] -> http://clover-dev:39731/ ['http://clover-dev:33995/', 'http://clover-dev:39731/', 'http://clover-dev:36597/', 'http://clover-dev:39303/']
[rosmaster.master][INFO] 2023-04-12 03:19:39,110: publisherUpdate[/tf_static] -> http://clover-dev:39731/ ['http://clover-dev:33995/', 'http://clover-dev:39731/', 'http://clover-dev:36597/', 'http://clover-dev:39303/']: sec=0.04, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:39,116: +CACHEDPARAM [/rosout_disable_topics_generation] by /main_camera_nodelet_manager
[rosmaster.master][INFO] 2023-04-12 03:19:39,132: +PUB [/mavros/altitude] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,140: +SUB [/clock] /tf2_web_republisher http://clover-dev:37657/
[rosmaster.master][INFO] 2023-04-12 03:19:39,151: +SERVICE [/main_camera_nodelet_manager/load_nodelet] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,154: +SUB [/main_camera/camera_info] /main_camera/main_camera_markers http://clover-dev:43199/
[rosmaster.master][INFO] 2023-04-12 03:19:39,167: +SUB [/clock] /led/led_effect http://clover-dev:35769/
[rosmaster.master][INFO] 2023-04-12 03:19:39,190: +SUB [/mavros/local_position/pose] /vpe_publisher http://clover-dev:41703/
[rosmaster.master][INFO] 2023-04-12 03:19:39,191: +SERVICE [/main_camera_nodelet_manager/unload_nodelet] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,193: +SERVICE [/vpe_publisher/reset] /vpe_publisher http://clover-dev:41703/
[rosmaster.master][INFO] 2023-04-12 03:19:39,196: +SERVICE [/main_camera_nodelet_manager/list] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,200: +SERVICE [/mavros/cmd/command] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,223: +SERVICE [/mavros/cmd/command_ack] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,230: +PUB [/rosout] /web_video_server http://clover-dev:46671/
[rosmaster.master][INFO] 2023-04-12 03:19:39,248: +SUB [/main_camera/image_raw] /main_camera/main_camera_throttle http://clover-dev:40945/
[rosmaster.master][INFO] 2023-04-12 03:19:39,258: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/', 'http://clover-dev:35769/', 'http://clover-dev:46671/']
[rosmaster.master][INFO] 2023-04-12 03:19:39,259: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/', 'http://clover-dev:35769/', 'http://clover-dev:46671/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:39,259: +SERVICE [/mavros/cmd/command_int] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,265: +SUB [/tf] /tf2_web_republisher http://clover-dev:37657/
[rosmaster.master][INFO] 2023-04-12 03:19:39,266: +SERVICE [/web_video_server/get_loggers] /web_video_server http://clover-dev:46671/
[rosmaster.master][INFO] 2023-04-12 03:19:39,287: +SERVICE [/mavros/cmd/arming] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,293: +SERVICE [/web_video_server/set_logger_level] /web_video_server http://clover-dev:46671/
[rosmaster.master][INFO] 2023-04-12 03:19:39,294: +SERVICE [/mavros/cmd/set_home] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,301: +SERVICE [/mavros/cmd/takeoff] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,316: +SERVICE [/mavros/cmd/land] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,322: +SUB [/tf_static] /tf2_web_republisher http://clover-dev:37657/
[rosmaster.master][INFO] 2023-04-12 03:19:39,329: +SERVICE [/mavros/cmd/trigger_control] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,363: +SERVICE [/republish_tfs] /tf2_web_republisher http://clover-dev:37657/
[rosmaster.master][INFO] 2023-04-12 03:19:39,363: +SERVICE [/mavros/cmd/trigger_interval] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,382: +SUB [/clock] /web_video_server http://clover-dev:46671/
[rosmaster.master][INFO] 2023-04-12 03:19:39,383: +SERVICE [/mavros/cmd/vtol_transition] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,394: +PUB [/tf2_web_republisher/result] /tf2_web_republisher http://clover-dev:37657/
[rosmaster.master][INFO] 2023-04-12 03:19:39,394: +CACHEDPARAM [/rosout_disable_topics_generation] by /led/led_effect
[rosmaster.master][INFO] 2023-04-12 03:19:39,409: +PUB [/tf2_web_republisher/feedback] /tf2_web_republisher http://clover-dev:37657/
[rosmaster.master][INFO] 2023-04-12 03:19:39,421: +PUB [/tf2_web_republisher/status] /tf2_web_republisher http://clover-dev:37657/
[rosmaster.master][INFO] 2023-04-12 03:19:39,459: +PUB [/mavros/distance_sensor/rangefinder] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,477: +CACHEDPARAM [/rosout_disable_topics_generation] by /web_video_server
[rosmaster.master][INFO] 2023-04-12 03:19:39,496: +SUB [/mavros/state] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,530: +SUB [/tf2_web_republisher/goal] /tf2_web_republisher http://clover-dev:37657/
[rosmaster.master][INFO] 2023-04-12 03:19:39,541: +SUB [/mavros/local_position/velocity_body] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,559: +SUB [/tf2_web_republisher/cancel] /tf2_web_republisher http://clover-dev:37657/
[rosmaster.master][INFO] 2023-04-12 03:19:39,582: +SUB [/mavros/global_position/global] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,583: +SUB [/rangefinder/range] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,586: +SERVICE [/mavros/ftp/list] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,588: +SERVICE [/mavros/ftp/open] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,607: +SERVICE [/mavros/ftp/close] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,607: +SUB [/mavros/battery] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,617: +SERVICE [/mavros/ftp/read] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,628: +SERVICE [/mavros/ftp/write] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,629: +SERVICE [/mavros/ftp/mkdir] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,630: +SERVICE [/mavros/ftp/rmdir] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,630: +SUB [/mavros/statustext/recv] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,637: +SERVICE [/mavros/ftp/remove] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,638: +SERVICE [/mavros/ftp/truncate] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,639: +SERVICE [/mavros/ftp/reset] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,639: +SERVICE [/mavros/ftp/rename] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,640: +SERVICE [/mavros/ftp/checksum] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,641: +SUB [/mavros/manual_control/control] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,678: +SUB [/mavros/local_position/pose] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,698: +SUB [/rangefinder/range] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,699: +PUB [/mavros/setpoint_position/local] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,704: +PUB [/mavros/setpoint_raw/local] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,728: +PUB [/mavros/setpoint_attitude/attitude] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,728: +PUB [/mavros/global_position/raw/fix] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,729: +PUB [/mavros/setpoint_raw/attitude] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,729: +PUB [/mavros/global_position/raw/gps_vel] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,736: +PUB [/mavros/setpoint_attitude/cmd_vel] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,737: publisherUpdate[/mavros/setpoint_position/local] -> http://clover-dev:37811/ ['http://clover-dev:39303/']
[rosmaster.master][INFO] 2023-04-12 03:19:39,748: publisherUpdate[/mavros/setpoint_position/local] -> http://clover-dev:37811/ ['http://clover-dev:39303/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:39,748: +PUB [/mavros/global_position/raw/satellites] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,758: +PUB [/mavros/setpoint_attitude/thrust] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,758: +PUB [/mavros/global_position/global] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,759: +PUB [/simple_offboard/state] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,759: +PUB [/mavros/global_position/local] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,759: +PUB [/mavros/global_position/rel_alt] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,760: +SERVICE [/get_telemetry] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,760: +PUB [/mavros/global_position/compass_hdg] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,761: +SERVICE [/navigate] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,761: +PUB [/mavros/global_position/gp_origin] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,762: +SERVICE [/navigate_global] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,762: +SERVICE [/set_altitude] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,768: +SUB [/tf] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,779: +SUB [/tf_static] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,787: publisherUpdate[/mavros/global_position/global] -> http://clover-dev:39303/ ['http://clover-dev:39731/']
[rosmaster.master][INFO] 2023-04-12 03:19:39,808: publisherUpdate[/mavros/global_position/global] -> http://clover-dev:39303/ ['http://clover-dev:39731/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:39,808: +SERVICE [/set_yaw] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,810: +SERVICE [/set_yaw_rate] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,811: +SERVICE [/set_position] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,812: +SUB [/mavros/global_position/set_gp_origin] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,812: +SERVICE [/set_velocity] /simple_offboard http://clover-dev:39303/
